Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Number of Bits","Number of Channels","Power (Watts)","Voltage - Supply, Analog","Voltage - Supply, Digital","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90077","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/510/28-TSSOP,MDP.jpg","296-38766-2-ND,296-38766-1-ND,296-38766-6-ND","LMP90077MHX/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 28HTSSOP","0","5.40168","0","2500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-PowerTSSOP (0.173"", 4.40mm Width)","28-HTSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90077","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/510/28-TSSOP,MDP.jpg","296-43076-2-ND,296-43076-1-ND,296-43076-6-ND","LMP90078MHX/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 28HTSSOP","0","5.52904","0","2500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-PowerTSSOP (0.173"", 4.40mm Width)","28-HTSSOP","-","-"
"https://www.nisshinbo-microdevices.co.jp/en/pdf/datasheet/NJU9103_E.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/8-TSSOP.JPG","2129-NJU9103V-TE1TR-ND,2129-NJU9103V-TE1CT-ND,2129-NJU9103V-TE1DKR-ND","NJU9103V-TE1","Nisshinbo Micro Devices Inc.","Nisshinbo Micro Devices Inc.","IC AFE 1 CHAN 16BIT 8SSOP","0","5.7772","0","2000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","10 mW","2.7V ~ 3.6V","2.7V ~ 3.6V","Surface Mount","8-LSSOP (0.173"", 4.40mm Width)","8-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90077","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/510/28-TSSOP,MDP.jpg","296-43077-2-ND,296-43077-1-ND,296-43077-6-ND","LMP90080MHX/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 28HTSSOP","0","6.1002","0","2500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-PowerTSSOP (0.173"", 4.40mm Width)","28-HTSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads130e08","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-34771-2-ND,296-34771-1-ND,296-34771-6-ND","ADS130E08IPAGR","Texas Instruments","Texas Instruments","IC AFE 8 CHAN 16BIT 64TQFP","0","6.26937","0","1500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","8","6.6 mW","2.7V ~ 5.25V","1.7V ~ 3.6V","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fvsp5611","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/56-VQFN-RSH.jpg","296-29262-2-ND,296-29262-1-ND,296-29262-6-ND","VSP5611RSHR","Texas Instruments","Texas Instruments","IC AFE 4 CHAN 16BIT 56VQFN","0","6.33916","0","2500","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","4","426 mW","3V ~ 3.6V","3V ~ 3.6V","Surface Mount","56-VFQFN Exposed Pad","56-VQFN (7x7)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90077","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/Pkg MTC28.jpg","LMP90078MHE/NOPBTR-ND,LMP90078MHE/NOPBCT-ND,LMP90078MHE/NOPBDKR-ND","LMP90078MHE/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 28TSSOP","0","7.91048","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP","-","-"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2377/846; SSOP-B20; FV; 20.jpg","BU6574FV-E2TR-ND,BU6574FV-E2CT-ND,BU6574FV-E2DKR-ND","BU6574FV-E2","Rohm Semiconductor","Rohm Semiconductor","IC AFE 1 CHAN 16BIT 20SSOP-B","0","7.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Not For New Designs","16","1","400 mW","3.14V ~ 3.47V","3.3V","Surface Mount","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP-B","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90077","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/Pkg MTC28.jpg","LMP90077MHE/NOPBTR-ND,LMP90077MHE/NOPBCT-ND,LMP90077MHE/NOPBDKR-ND","LMP90077MHE/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 28TSSOP","0","8.47684","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Flmp91300","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1145/TLA20GDA.jpg","296-39613-2-ND,296-39613-1-ND,296-39613-6-ND","LMP91300YZRT","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 20DSBGA","0","9.2","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","16","1","-","6.5V ~ 40V","6.5V ~ 40V","Surface Mount","20-WFBGA, DSBGA","20-DSBGA","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/1823/NJU9101.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/380/AS1116-BQFT.jpg","2129-NJU9101MLE-TE1TR-ND,2129-NJU9101MLE-TE1CT-ND,2129-NJU9101MLE-TE1DKR-ND","NJU9101MLE-TE1","Nisshinbo Micro Devices Inc.","Nisshinbo Micro Devices Inc.","IC AFE 2 CHAN 16BIT 24EQFN","0","9.33594","0","1000","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","2","2.1 W","2.4V ~ 3.6V","2.4V ~ 3.6V","Surface Mount","24-WFQFN Exposed Pad","24-EQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmp90097","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2583/Pkg MTC28.jpg","LMP90098MHE/NOPBTR-ND,LMP90098MHE/NOPBCT-ND,LMP90098MHE/NOPBDKR-ND","LMP90098MHE/NOPB","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 24BIT 28TSSOP","0","9.4572","0","250","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","24","1","-","2.85V ~ 5.5V","2.7V ~ 5.5V","Surface Mount","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fafe032","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/48-VQFN-Exposed-Pad-RGZ.jpg","296-39897-2-ND,296-39897-1-ND,296-39897-6-ND","AFE032IRGZT","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 12BIT 48VQFN","0","9.77","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","12","1","-","3.3V","3.3V","Surface Mount","48-VFQFN Exposed Pad","48-VQFN (7x7)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Fvsp2582","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/36-VQFN-Exposed-Pad-RHH.jpg","296-29405-2-ND,296-29405-1-ND,296-29405-6-ND","VSP2582RHHR","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 12BIT 36VQFN","0","10.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Last Time Buy","12","1","85 mW","2.7V ~ 3.6V","2.7V ~ 3.6V","Surface Mount","36-VFQFN Exposed Pad","36-VQFN (6x6)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Fvsp5610","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/416/56-VQFN-RSH.jpg","296-29456-2-ND,296-29456-1-ND,296-29456-6-ND","VSP5610RSHR","Texas Instruments","Texas Instruments","IC AFE 4 CHAN 16BIT 56VQFN","0","11.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","16","4","426 mW","3V ~ 3.6V","3V ~ 3.6V","Surface Mount","56-VFQFN Exposed Pad","56-VQFN (7x7)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fvsp2560","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/310/296;-4040052;-PT;-48.jpg","296-23846-2-ND,296-23846-1-ND,296-23846-6-ND","VSP2560PTR","Texas Instruments","Texas Instruments","IC AFE 2 CHAN 10BIT 48LQFP","0","12.31","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Last Time Buy","10","2","86 mW","2.7V ~ 3.6V","2.7V ~ 3.6V","Surface Mount","48-LQFP","48-LQFP (7x7)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD9920A.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/392/505;BC-105;BC;105.jpg","AD9920ABBCZRLTR-ND,AD9920ABBCZRLCT-ND,AD9920ABBCZRLDKR-ND","AD9920ABBCZRL","Analog Devices Inc.","Analog Devices Inc.","IC PROCESSOR CCD 12BIT 105CSBGA","0","Active","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","12","1","-","1.6V ~ 2V","1.6V ~ 2V","Surface Mount","105-LFBGA, CSPBGA","105-CSPBGA (8x8)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7730_7730L.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4993/505~RW-24~R,-RW,-S~24.JPG","AD7730BR-REEL7TR-ND,AD7730BR-REEL7CT-ND,AD7730BR-REEL7DKR-ND","AD7730BR-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 24BIT 24SOIC","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","24","1","125 mW","5V","2.7V ~ 5.25V","Surface Mount","24-SOIC (0.295"", 7.50mm Width)","24-SOIC","-","-"
"http://www.ti.com/lit/pdf/slos711a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4848/296_64-QFN.jpg","296-30112-2-ND,296-30112-1-ND,296-30112-6-ND","AFE7225IRGC25","Texas Instruments","Texas Instruments","IC AFE 4 CHAN 12BIT 64VQFN","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","12","4","650 mW","2.85V ~ 3.6V","1.7V ~ 1.9V","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADPD174GGI.pdf","-","ADPD174GGI-ACEZR7TR-ND,ADPD174GGI-ACEZR7CT-ND,ADPD174GGI-ACEZR7DKR-ND","ADPD174GGI-ACEZR7","Analog Devices Inc.","Analog Devices Inc.","IC AFE 1 CHAN 14BIT OPTICAL MOD","0","Active","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","14","1","-","-","-","-","-","-","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADPD105-106-107.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2370/505%3B-CB-17-1%3B-CB%3B-17._sml.jpg","ADPD107BCBZR7TR-ND,ADPD107BCBZR7CT-ND,ADPD107BCBZR7DKR-ND","ADPD107BCBZR7","Analog Devices Inc.","Analog Devices Inc.","IC AFE 4 CHAN 14BIT 17WLCSP","0","Active","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","14","4","-","1.7V ~ 1.9V","1.7V ~ 1.9V","Surface Mount","17-UFBGA, WLCSP","17-WLCSP (2.46x1.4)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADPD175GGI.pdf","-","ADPD175GGI-ACEZRL7TR-ND,ADPD175GGI-ACEZRL7CT-ND,ADPD175GGI-ACEZRL7DKR-ND","ADPD175GGI-ACEZRL7","Analog Devices Inc.","Analog Devices Inc.","IC AFE MODULE FOR HRM/SPO2","0","Active","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","-","-","-","-","-","-","Module","Module","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%253A%252F%252Fwww.ti.com%252Flit%252Fgpn%252Flmp91300","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2405/24-QFN%20Exposed%20Pad.jpg","296-LMP91300NHZTTR-ND,296-LMP91300NHZTCT-ND,296-LMP91300NHZTDKR-ND","LMP91300NHZT","Texas Instruments","Texas Instruments","IC AFE 1 CHAN 16BIT 24WQFN","0","Obsolete","0","0","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Obsolete","16","1","-","6.5V ~ 40V","6.5V ~ 40V","Surface Mount","24-WFQFN Exposed Pad","24-WQFN (4x5)","-","-"
